符合條件商品
資料日期：2026年  6月 26日
策略,	.常用
397	,"2467.TW","志聖","560","-4.27","1422","6.84","878","16.24","8.26","3.92","14","51","27","1","0","0","0","0","0","-0.45","1.24","15","75","76","-0","0","0","0","0.18","上市電子零組件","PCB相關設備","PCB相關設備,半導體製程設備,設備儀器商,面板設備",印刷電路板製程用壓膜機知名大廠
398	,"2468.TW","華經","34.5","-5.48","782","5.07","24","7","0.28","0.16","2","37","5","0","0","0","0","0","0","0.08","-1.28","7","-25","-20","0","-0","0","0","0.41","上市資訊服務","系統整合","系統整合,軟體業",以數位影像處理為主的系統整合商
399	,"2471.TW","資通","51.7","-2.45","237","2.26","24","4.73","0.12","-0.4","6","428","1","0","0","0","0","0","0","0.05","-0.16","8","4","10","0","-0","0","0","0","上市資訊服務","系統整合","系統整合,軟體業,企業資源規劃,客戶關係管理,應用軟體",以金融業及製造業為主的系統整合廠商
400	,"2472.TW","立隆電","376","-5.29","13004","6.17","619","16.47","50.08","1.94","9","36","25","0","1","0","0","1","1.8","2.79","-5.01","1","30","15","7.4","13.6","21","2.08","0","上市電子零組件","鋁質電解電容","被動元件,鋁質電解電容,被動元件上游",台灣第一大鋁電解電容器廠
401	,"2474.TW","可成","200","-2.68","7186","3.16","1123","53.88","14.59","-1.38","1","0","0","0","0","0","0","0","0","-2.8","5.72","-4","-48","-26","-1.3","-9","-10.3","0","0.33","上市其他電子","鎂鋁合金","電子零件元件,鎂鋁合金",台灣知名的金屬機殼製造大廠
402	,"2476.TW","鉅祥","126","-3.45","4450","4.98","275","21.9","5.69","1.6","10","24","42","1","1","0","0","1","3.03","1.34","-4.06","3","49","33","0","-0.6","-0.6","0.38","0","上市電子零組件","模具沖壓","模具沖壓,電子零件元件",台灣沖壓件暨機構件大廠
403	,"2477.TW","美隆電","21.35","-2.06","196","2.52","34","15.86","0.04","-0.43","7","0","0","0","0","0","0","0","0","0.49","-0.47","-35","-36","-5","0","0","0","0","0.13","上市其他電子","音響設備及零件","電子零件元件,音響設備及零件",台灣最大音箱及揚聲器製造廠之一
404	,"2478.TW","大毅","218","-9.92","1331","9.09","316","14.47","3.02","1.35","10","52","19","0","1","0","0","0","0","-1.75","4.44","0","16","11","0","4.5","4.5","3.17","0","上市電子零組件","晶片電阻","被動元件,晶片電阻",台灣知名晶片電阻製造商
405	,"2480.TW","敦陽科","153","2","816","2.67","163","10.64","1.25","1.61","12","17","71","0","1","1","0","0","0","-0.04","-0.46","-6","16","15","-0","0.8","0.8","0.2","0.08","上市資訊服務","系統整合","資訊安全,系統整合,軟體業,雲端科技,Internet技術與基礎設施",台灣資訊系統整合服務大廠
406	,"2481.TW","強茂","175","-8.85","13911","12.5","669","38.21","25.55","0.67","8","129","6","0","1","0","0","0","0","2.3","4.63","-2","14","11","9.8","-19","-9.2","1.12","0","上市半導體","二極體","分離式元件,二極體,電晶體",台灣最大二極體廠
407	,"2482.TW","連宇","16.8","-2.61","263","3.19","13","7.79","0.04","-0.58","8","0","0","0","0","0","0","0","0","0.08","-0.04","-28","-39","-10","0","-0","0","0","0","上市其他電子","IC讀卡機","週邊產品,IC讀卡機",台灣讀卡機等電子支付交易設備廠
408	,"2483.TW","百容","55.7","9.86","23668","13.61","60","10.79","12.66","-0.99","10","0","0","0","1","1","0","1","2.87","2.67","-7.66","-3","15","14","0","1.4","1.4","1.66","0","上市電子零組件","其他電子零件","連接器,其他電子零件,電子零件元件,導線架,程式開關,封測服務與材料,電機,電氣零件與設備,電力設備",台灣知名程式開關兼繼電器供應商
409	,"2484.TW","希華","76.8","9.87","60316","11.02","122","15.94","45.4","0.24","8","121","7","0","1","1","0","0","0","-1.38","0.74","-8","5","-3","0","1.7","1.7","1.59","0","上市電子零組件","石英元件","被動元件,石英元件,濾波器,振盪器",台灣石英元件大廠
410	,"2485.TW","兆赫","52.2","-8.42","11023","10.35","166","31.77","5.99","0.11","6","58","10","0","0","0","1","0","0","-0.68","-1.36","-34","11","82","-0","0.6","0.6","0","0.49","上市通信網路","視訊轉換相關","網通設備,低雜訊降頻器,視訊轉換相關,消費性電子產品",機上盒、LNB、有線電視傳輸設備製造商
411	,"2486.TW","一詮","225","-9.46","9898","10.26","526","23.6","23.06","0.42","8","145","6","1","0","0","0","0","0","-0.17","0.16","4","31","23","-2.3","-8.6","-10.9","0","0.31","上市光電","導線架","面板零組件,背光模組,LED,LED散熱基板,導線架,封測服務與材料",台灣LED導線架大廠
412	,"2488.TW","漢平","54.1","-1.46","167","1.46","43","8","0.09","0.66","3","22","14","0","1","0","0","0","0","0.43","-0.13","-7","26","15","0","-0","0","0.13","0","上市其他電子","音響設備及零件","電子零件元件,音響設備及零件",台灣娛樂音訊產品ODM製造商
413	,"2489.TW","瑞軒","42.15","-8.57","21675","10.63","257","61","9.52","0.01","2","137","1","0","0","0","0","0","0","-1.07","0.92","6","9","10","0","-1.3","-1.3","0","0","上市光電","液晶電視","顯示器,LCD顯示器,家電,液晶電視",台灣知名液晶電視及顯示器代工廠
414	,"2491.TW","吉祥全","39.05","-2.5","1613","11.24","32","8.2","0.66","-0.57","4","0","0","0","1","0","0","0","0","-0.59","1.31","-5","6","-10","0","-0.2","-0.2","2.19","0","上市光電","LED照明產品","LED,LED照明產品",主要從事照明應用產品製造及銷售
415	,"2492.TW","華新科","540","-9.85","3368","7.51","2620","48.52","18.55","0.95","12","243","5","0","1","0","0","0","0","-1.4","21.78","-0","16","12","0.2","18.2","18.4","4.35","0","上市電子零組件","MLCC","被動元件,MLCC,晶片電阻,電容",全球前五大MLCC廠
416	,"2493.TW","揚博","272","-5.72","1411","9.53","345","12.68","4.02","0.77","5","63","8","0","1","1","0","0","0","-0.36","0.13","24","25","5","0","2.2","2.2","1.69","0","上市電子零組件","PCB相關設備","PCB相關設備,半導體材料通路商,電子通路,設備儀器商,面板設備",全球最大的PCB濕製程大廠
417	,"2495.TW","普安","50.3","-5.98","11305","7.38","138","27.36","5.85","0.14","8","100","8","0","1","0","0","0","0","-1.05","2.43","2","87","44","-0","-2.2","-2.2","0.63","0","上市電腦及週邊設備","磁碟陣列控制器","週邊產品,磁碟陣列控制器",全球前十大磁碟陣列及NAS系統供應商
418	,"2496.TW","卓越","63.4","-1.71","25","1.24","12","1.91","0.02","1.08","9","11","82","0","0","0","1","0","0","0","-0.19","-4","2","5","0","-0","0","0","0.05","上市其他","教育事業","服務業,教育事業",為補教教育服務商，旗下擁有陳立補習班
419	,"2497.TW","怡利電","55","-5.17","832","5.34","65","13.09","0.47","0.77","7","34","21","0","0","0","0","0","0","-0.15","-0.34","-6","36","15","0","-0.2","-0.2","0","0.25","上市汽車","車載影音系統","車用電子,胎壓監測系統,車載影音系統,行車紀錄器,抬頭顯示器(HUD)",國內車載影音主機大廠
420	,"2498.TW","宏達電","42.9","-6.54","11225","6.54","359","83.61","4.96","-1.3","5","0","0","0","0","0","0","0","0","-0.68","-0.03","13","-22","-10","-0","-3.2","-3.2","0","0","上市通信網路","智慧型手機","手機,手機製造,軟體業,虛擬實境,智慧型手機,消費性電子產品,穿戴式裝置",以HTC品牌行銷全球前十大智慧型手機廠商
421	,"2501.TW","國建","24.15","-1.63","2828","2.44","280","115.96","0.68","0.41","13","4","325","0","0","0","0","0","0","-0.33","0.68","-15","-2","86","0","0.2","0.2","0","0","上市建材營造","營建","營建,地產",屬霖園集團之台灣老牌營建開發業者
422	,"2504.TW","國產","32.8","-2.09","10137","3.58","387","118","3.34","0.76","6","11","55","0","0","0","0","0","0","-0.21","0.21","6","-6","-7","2.8","-0.5","2.3","0","0.08","上市建材營造","預拌混凝土","水泥,預拌混凝土,資產股",台灣知名預拌混凝土大廠
423	,"2505.TW","國揚","18.05","-3.22","368","2.41","69","38","0.07","-0.27","4","117","3","0","0","0","0","0","0","0.23","-0.42","5908","-25","-37","0","-0","0","0","0","上市建材營造","營建","營建,地產",整合百貨、飯店、休閒、地產的營建商
424	,"2506.TW","太設","8.78","-0.23","161","1.14","34","38.7","0.01","0.22","9","21","43","0","0","0","0","0","0","0.07","-0.16","-4","131","41","0","0","0","0","0","上市建材營造","營建","營建,地產,物業投資發展",多角化經營建設、百貨及休閒等事業
425	,"2509.TW","全坤建","13.2","-1.49","222","2.61","30","22.46","0.03","-0.2","4","0","0","0","0","0","0","0","0","0.04","-0.38","3","-1","-6","0","0","0","0","0","上市建材營造","營建","營建,地產",推案集中於大台北地區的建商
426	,"2511.TW","太子","8.06","-0.86","2084","0.98","131","162.33","0.17","-0.01","7","28","25","0","1","0","0","0","0","0","-0.21","3","2","10","0","-0","0","0.1","0","上市建材營造","營建","營建,地產,旅宿／餐飲,飯店",統一集團旗下建商
427	,"2514.TW","龍邦","12.9","-2.64","360","2.64","51","39.47","0.05","0.29","9","4","225","0","0","0","0","0","0","-0.11","-0.13","2","-4","8","0","-0","0","0","0.1","上市其他","住宅建設","營建,住宅建設,地產,營造工程",中部地區首家上市建商
428	,"2515.TW","中工","12.95","-0.77","6945","2.3","208","160.79","0.9","0.14","12","19","63","0","0","0","0","0","0","0.21","-0.51","5","57","43","0","0.1","0.1","0","0","上市建材營造","基礎建設","配電工程,電力設備,住宅建設,基礎建設,營造工程",威京集團旗下，建築工程廠商
429	,"2516.TW","新建","13.7","-0.72","401","2.17","31","22.63","0.06","0.15","5","16","31","0","1","0","0","0","0","0.4","-0.21","58","-2","-26","0","-0","0","0.21","0","上市建材營造","基礎建設","住宅建設,基礎建設,營造工程",主要承攬公共工程為主之營造廠商
430	,"2520.TW","冠德","34.1","-0.44","2300","2.19","208","60.95","0.78","1.16","4","10","40","0","1","0","0","0","0","-0.15","0.26","-11","52","25","0","0.6","0.6","0.31","0","上市建材營造","營建","營建,住宅建設,地產,營造工程",大台北地區的中大型建商
431	,"2524.TW","京城","35.2","-4.35","136","4.21","129","36.6","0.05","-0.07","6","15","40","0","0","0","0","0","0","0.13","-0.98","103","-1","-56","0","-0","0","0","0","上市建材營造","營建","營建,地產",高雄地區知名建商
432	,"2527.TW","宏璟","40.35","0.5","2371","4.86","109","27.03","0.97","3.54","14","3","467","0","1","1","0","0","0","0.4","-3.67","-17","-10","1906","-0","0.6","0.6","0.35","0","上市建材營造","營建","營建,地產",日月光旗下建商
433	,"2528.TW","皇普","20.9","-2.79","645","2.56","91","43.6","0.14","-0.65","5","0","0","1","0","0","0","0","0","-0.12","-0.13","4722","506","-81","0","0.1","0.1","0","0.13","上市建材營造","營建","營建,地產",以大台北地區推案為主的建商
434	,"2530.TW","華建","18.45","-1.6","815","2.4","155","84.13","0.15","-0.52","8","0","0","1","0","0","0","0","0","-0.04","-0.23","2353","-99","-94","-0","-0.1","-0.1","0","0.13","上市建材營造","營建","營建,地產",推案集中於大台北地區的建商
435	,"2534.TW","宏盛","16.6","-1.19","1420","2.08","79","47.42","0.23","-0.44","3","42","7","0","0","0","0","0","0","-0.57","0.41","258","-85","-90","0","-0.2","-0.2","0","0.07","上市建材營造","營建","營建,地產,物業投資發展",宏泰集團旗下建商，以仁愛帝寶豪宅推案而知名
436	,"2535.TW","達欣工","94.3","-0.84","505","2.42","255","27.08","0.48","1.92","12","10","120","0","1","0","0","0","0","-0.01","-0.22","4","2","23","0","0.2","0.2","0.48","0","上市建材營造","住宅建設","住宅建設,基礎建設,營造工程",台灣主要甲級營造廠之一
437	,"2536.TW","宏普","21","-1.18","797","1.65","70","33.28","0.17","1.36","7","14","50","0","1","0","0","0","0","-0.94","8.61","9513","367","58","0","0","0","0.18","0","上市建材營造","營建","營建,地產",推案集中於大台北地區之建商
438	,"2537.TW","聯上發","10.85","-2.25","1584","3.15","33","30.06","0.17","-0.17","11","6","183","0","0","0","0","0","0","-0.76","-0.24","146","128","290","0","0.1","0.1","0","0","上市建材營造","營建","營建,地產",聯上集團旗下負責大台北及桃園地區推案的建商
439	,"2538.TW","基泰","9.84","-2.09","662","2.29","44","44.5","0.07","-0.19","5","34","15","0","1","0","0","0","0","0.15","-0.22","-8","22","6","0","-0","0","0.13","0","上市建材營造","營建","營建,地產",推案集中於大台北地區之建商
440	,"2539.TW","櫻花建","38.1","-2.18","1141","2.57","455","119.31","0.44","1.57","8","14","57","0","0","0","0","0","0","0.06","0","43","419","17","-0","0.1","0.1","0","0","上市建材營造","營建","營建,地產",推案集中於大台中地區之建商
441	,"2540.TW","愛山林","52.9","-2.4","863","2.58","500","94.49","0.46","-0.34","1","514","0","0","0","0","0","0","0","0.01","-0.37","1","-71","-42","0","0.2","0.2","0","0.07","上市建材營造","房屋代銷","房屋代銷,住宅建設,地產,營造工程",甲山林旗下建商及代銷商
442	,"2542.TW","興富發","42.9","-0.92","6822","1.5","932","215.31","2.94","1.77","6","7","86","0","1","0","0","0","0","-0.37","1.54","-34","2114","1781","0.1","4.7","4.8","0.4","0","上市建材營造","營建","營建,地產",台灣前十大推案建商
443	,"2543.TW","皇昌","38.3","-3.77","1676","2.51","202","52.85","0.65","0.54","7","23","30","0","0","0","0","0","0","-0.47","0.96","16","86","43","0","-0","0","0","0.34","上市建材營造","基礎建設","基礎建設,營造工程",主要承攬公共工程之營造廠
444	,"2545.TW","皇翔","37.7","-1.57","301","1.31","143","37.97","0.11","-0.13","6","41","15","0","0","0","0","0","0","0.04","-0.08","-76","-86","-15","0","-0","0","0","0","上市建材營造","營建","營建,地產",推案集中於大台北地區建商，知名推案為皇翔御琚
445	,"2546.TW","根基","92.4","-0.11","110","1.73","121","13.05","0.1","1.67","6","17","35","0","1","0","0","0","0","0.02","-0.07","12","25","15","0","0","0","0.19","0","上市建材營造","住宅建設","住宅建設,基礎建設,營造工程",冠德旗下，住宅及土木工程營造廠
446	,"2547.TW","日勝生","10.9","-0.46","2118","1.83","113","103.51","0.23","0.2","3","10","30","0","1","0","0","0","0","-0.01","-0.4","113","70","22","0","0.2","0.2","0.17","0","上市建材營造","營建","流通業,百貨業,營建,地產,物業投資發展",以政府開發案起家，橫跨建築、百貨及觀光的中型建商
447	,"2548.TW","華固","102.5","-0.49","1858","1.94","328","31.97","1.91","-1.19","7","12","58","1","0","0","0","0","0","-1.39","2.05","-67","9204","30001","-0.4","2.2","1.8","0","0.15","上市建材營造","營建","營建,地產",大台北地區中型建商，並轉向地上權開發
448	,"2596.TW","綠意","30.3","-0.66","33","2.46","30","10","0.01","1.18","2","39","5","0","1","0","0","0","0","0.02","0.03","254","157","-30","0","-0","0","0.22","0","上櫃建材營造","營建","營建,地產",桃園及台北地區小型建商
449	,"2597.TW","潤弘","164","-3.53","515","2.94","510","31.07","0.85","2.61","5","16","31","0","0","0","0","0","0","-0.37","0.04","7","20","19","-0","-0.7","-0.7","0","0.18","上市建材營造","住宅建設","建材,住宅建設,基礎建設,營造工程",潤泰集團旗下，營造廠商
450	,"2601.TW","益航","5.35","-2.55","2115","3.83","44","82.48","0.11","-0.83","6","8","75","0","0","0","0","0","0","-0.05","-0.32","11","-61","-56","0","-0","0","0","0.29","上市航運業","百貨業","流通業,百貨業,散裝航運,運輸事業",從事散裝航運，在大陸持有大洋百貨
451	,"2603.TW","長榮","181","-2.16","26717","2.43","3919","216.5","48.7","1.52","7","14","50","0","0","0","1","0","0","-1.2","3.11","11","31","-8","-1.3","10.1","8.8","0","0.25","上市航運業","貨櫃航運","貨櫃航運,運輸事業",全球前七大貨櫃航商，且為台灣最大
452	,"2605.TW","新興","29.3","-5.33","11509","6.3","172","58.54","3.42","0.55","8","13","62","0","0","0","1","0","0","-0.99","0.17","10","16","28","0","-2.1","-2.1","0","0.15","上市航運業","散裝航運","散裝航運,油輪,運輸事業",台灣前四大散裝船商
453	,"2606.TW","裕民","59.6","-3.4","5619","4.38","504","84.51","3.37","1.32","7","13","54","0","0","0","0","0","0","-0.44","1.09","-5","42","24","-0.2","-0","-0.2","0","0.18","上市航運業","散裝航運","散裝航運,油輪,運輸事業",台灣最大散裝航運公司之一
