符合條件商品,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
資料日期：2026年  6月 24日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
策略,"	.常用",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1361	",6409.TW,旭隼,913,0.11,308,4.14,800,8.83,5.73,6.26,4,31,13,0,1,0,0,0,0,0.86,-1.34,5,0,-12,0,-0.4,-0.4,0.48,0.17,上市其他電子,UPS,"UPS,電子零件元件,太陽能,PV Inverter",台灣UPS及PV Inverter之ODM製造廠商,
"1362	",6411.TW,晶焱,106.5,1.91,2393,10.96,104,9.95,5.31,0.09,8,84,10,0,1,0,0,0,0,-0.55,-0.08,4,18,14,0,1.6,1.6,0.64,0.3,上櫃半導體,其他IC,"其他IC,IC設計",台灣首家靜電放電防護IC設計公司,
"1363	",6412.TW,群電,93.1,-0.96,2371,2.32,377,40.08,2.52,0.54,5,36,14,0,1,0,0,0,0,-0.88,8.05,3,-10,-9,0,-3.2,-3.2,0.54,0.24,上市電子零組件,電源供應器,"電源供應器,電子零件元件",台灣前三大PC電源供應器廠,
"1364	",6414.TW,樺漢,371,-1.72,924,3.41,551,14.9,6.66,10.41,6,10,60,1,1,0,0,0,0,-0.53,1.96,7,35,17,-3.6,7.1,3.5,0.53,0.1,上市電腦及週邊設備,工業電腦,工業電腦,鴻海轉投資之工業電腦廠,
"1365	",6415.TW,矽力*-KY,605,-6.2,4034,7.58,2507,9.72,68.26,1.72,3,183,2,0,1,1,0,0,0,-0.91,5.19,-5,32,23,10,-6.6,3.4,1.6,0.52,上市半導體,電源管理IC,"IC設計,LED驅動IC,電源管理IC",大陸電源管理晶片大廠,
"1366	",6416.TW,瑞祺電通,82,-0.49,194,3.12,60,7.33,0.15,0.66,2,16,13,0,0,0,0,0,0,-0.48,0.04,11,17,-2,0,0,0,0,0.18,上市通信網路,資安設備,"用戶端設備,網通設備,資安設備",台灣網通資安設備龍頭大廠,
"1367	",6417.TW,韋僑,130.5,0.77,39,3.02,55,4.23,0.08,1.9,12,22,55,0,1,0,0,0,0,-0.11,-0.19,-5,22,19,0,0,0,0.52,0.2,上櫃通信網路,RFID相關,"網通設備,RFID相關",台灣RFID Tag製造商,
"1368	",6418.TW,詠昇,31.2,1.13,89,3.89,11,3.45,0.05,0.19,4,0,0,0,0,0,0,0,0,0.38,-0.65,-5,32,5,0,0,0,0,0.23,上櫃電子零組件,連接器,"連接器,電子零件元件,連接線材",各種應用之訊號連接器及傳輸線製造商,
"1369	",6419.TW,京晨科,154,-0.65,495,6.23,20,1.32,0.91,3.22,7,43,16,0,1,0,0,0,0,0,-0.39,12,369,136,0,0.2,0.2,0.79,0.16,上櫃光電,安全監控,"工業電腦,安全監控",台灣網路視訊監控系統商,
"1370	",6425.TW,易發,78.3,1.03,375,4.33,39,5.14,0.62,-0.1,4,0,0,1,0,0,0,0,0,-0.13,0.99,60,45,40,0,0.1,0.1,0,0.47,上櫃電機機械,面板設備,"半導體製程設備,IC檢測設備,設備儀器商,面板設備,其他產業機械,產業機械",深耕面板製程設備，並跨足半導體及動力電池設備之廠商,
"1371	",6426.TW,統新,211.5,-2.53,580,6.45,84,3.85,2.48,0.67,14,103,14,0,0,0,0,0,0,-1.52,0.62,-4,70,64,0,-0.6,-0.6,0,0.54,上市通信網路,光纖零組件,"光通訊,光纖零組件",台灣光通訊元件濾光片廠商,
"1372	",6431.TW,光麗-KY,18.25,-3.69,72,3.95,10,8.61,0.01,-1.03,5,0,0,0,0,0,0,0,0,-0.04,-0.09,-33,-23,-13,0,0,0,0,0.27,上市生技醫療,美妝保養品,"時尚產業,美妝保養品",美妝保養品代工廠商,
"1373	",6432.TW,今展科,74.9,1.22,2332,8,25,3.44,2.26,0.28,12,85,14,1,1,0,0,1,0.72,1.15,-0.83,-5,29,8,0,-0.7,-0.7,1.73,0.24,上櫃電子零組件,電感,"被動元件,電感,壓敏電阻,IC零組件通路商,電子通路",專業之電感供應商,
"1374	",6435.TW,大中,358,-1.1,1704,8.17,136,3.75,13.73,2.92,10,28,36,0,1,1,0,0,0,0.05,1.29,2,22,9,0,-0.5,-0.5,1.57,0.55,上櫃半導體,電晶體,"分離式元件,電晶體",茂達旗下的功率半導體元件公司,
"1375	",6438.TW,迅得,152.5,-0.65,518,5.02,126,8.22,1.37,1.93,8,21,38,0,0,0,0,0,0,-0.53,0.26,-7,10,16,0,-0.2,-0.2,0,0.29,上市其他電子,PCB相關設備,"PCB相關設備,半導體製程設備,設備儀器商",主要為PCB相關之自動化設備供應商,
"1376	",6441.TW,廣錠,22.2,-0.89,97,1.97,12,5.33,0.03,-2.41,6,0,0,0,0,0,0,0,0,0,-0.05,-20,-67,-64,0,0,0,0,0.25,上櫃電腦及週邊設備,工業用電池,"工業用電池,電池,儲能設備,工業電腦,博奕機台",廣積旗下博奕機台兼儲能系統公司,
"1377	",6442.TW,光聖,1935,-2.27,1929,9.83,1546,8.15,77.14,10.19,7,76,9,1,0,0,0,0,0,-0.18,3.4,95,116,34,-4.7,-2,-6.7,0,0.35,上市通信網路,光纖主動元件,"連接器,電子零件元件,光通訊,光纖主動元件,光纖被動元件",台灣光通訊元件製造商,
"1378	",6443.TW,元晶,37.05,-1.2,7793,4.49,192,51.28,4.16,-1.71,6,0,0,0,0,0,0,0,0,0.21,-0.95,62,-40,-42,0,-1.2,-1.2,0,0.22,上市光電,太陽能電池模組,"太陽能,太陽能電池,太陽能電池模組",台灣太陽能模組龍頭廠,
"1379	",6446.TW,藥華藥,1160,5.94,2668,5.48,4179,38.16,26.73,6.2,10,53,19,0,1,1,0,0,0,0.26,-1.47,19,108,70,3.3,9.7,13,0.99,0.25,上市生技醫療,新藥研發,"醫藥產業,新藥研發,生物製劑",罕見真性紅血球增生症藥物研發廠商,
"1380	",6449.TW,鈺邦,376,-1.57,1935,10.72,351,9.19,12.56,2.11,9,53,17,0,1,0,0,0,0,0.58,5.81,-4,12,22,0.2,-1.2,-1,2.29,0.42,上市電子零組件,鋁質電解電容,"被動元件,鋁質電解電容",全球前三大固態電容廠之一,
"1381	",6451.TW,訊芯-KY,631,5.87,7387,8.59,648,11.33,54.21,-2.11,4,0,0,1,1,0,0,0,0,-0.66,8.88,-3,5,-13,0,-3.7,-3.7,1.62,0.51,上市半導體,IC封裝,"IC封裝,IC測試,IC封裝測試",鴻海集團轉投資系統模組封裝廠,
"1382	",6456.TW,GIS-KY,73.7,2.79,6041,7.36,242,33.79,4.36,-2.58,7,0,0,0,0,0,0,0,0,-0.37,-0.57,-18,-51,-16,0,-2.3,-2.3,0,0.42,上市光電,觸控面板,"面板業,觸控面板",鴻海集團旗下觸控面板模組廠,
"1383	",6461.TW,益得,15.35,0.99,196,3.68,27,17.84,0.03,-1.29,10,0,0,0,0,0,1,0,0,0,0.04,28,-47,21,0,0,0,0,0.18,上櫃生技醫療,西藥製劑,"醫藥產業,西藥製劑,新藥研發,學名藥",健喬旗下哮喘定量噴霧吸入劑研發廠,
"1384	",6462.TW,神盾,134,9.84,5014,5.33,111,9.13,5.35,-7.76,11,0,0,0,0,0,0,0,0,-0.01,-0.04,142,136,98,0,-0.7,-0.7,0,0.51,上櫃半導體,生物辨識IC,"IC設計,消費性IC,感測元件,生物辨識IC",台灣指紋辨識晶片龍頭,
"1385	",6464.TW,台數科,77.7,-0.38,1,0.77,100,12.88,0.02,1.3,8,11,73,0,1,0,0,0,0,0.04,-0.14,-8,1,-1,0,0,0,0.1,0.03,上市其他,有線電視,"傳播事業,有線電視",台灣唯一由本土有線電視業者成立的多系統經營者,
"1386	",6465.TW,威潤,67,-2.19,378,5.82,32,4.71,0.49,0.13,3,38,8,0,1,0,0,0,0,1.38,2.56,-22,170,93,0,-0.2,-0.2,0.84,0.55,上櫃通信網路,衛星導航,"網通設備,衛星導航",以自有品牌「ATrack」行銷衛星定位監控系統廠商,
"1387	",6469.TW,大樹,73.8,-0.4,338,1.08,111,15.01,0.17,0.54,9,28,32,1,0,0,0,0,0,-0.21,-0.33,12,3,3,0,0.1,0.1,0,0.09,上櫃生技醫療,醫藥流通,"醫療器材通路,醫藥流通,藥品通路",台灣連鎖藥局龍頭,
"1388	",6470.TW,宇智,49.6,-0.4,53,1.78,19,3.77,0.05,-0.34,4,133,3,0,1,0,0,0,0,0,0.01,46,-40,-51,0,0,0,0.15,0.07,上櫃通信網路,無線網路設備系統(WLAN),"用戶端設備,無線網路設備系統(WLAN),網通設備",無線網路設備廠商,
"1389	",6472.TW,保瑞,443.5,0.91,1185,5.08,561,12.8,10.48,1.97,6,61,10,1,1,0,0,0,0,0.36,-1.46,42,40,-9,-0.1,5.1,5,0.36,0.19,上市生技醫療,西藥製劑,"醫藥產業,西藥製劑,醫藥研發外包服務,學名藥,醫藥流通",台灣最大CDMO代工廠，且為利基學名藥研發公司,
"1390	",6477.TW,安集,31.8,0.79,308,4.94,39,12.38,0.23,0.14,13,28,46,1,0,0,0,0,0,-0.48,-0.01,-15,-1,33,0,-0.2,-0.2,0,0.16,上市光電,太陽能電池模組,"電力,太陽能發電,太陽能,太陽能電池模組",台灣太陽能電池模組製造商,
"1391	",6482.TW,弘煜科,28.9,0.35,22,4.47,8,2.86,0.01,-0.84,6,36,17,0,0,0,0,0,0,0,0.1,51,-21,-35,0,0,0,0,0.11,上櫃文化創意,PC遊戲,"PC遊戲,遊戲產業,手機遊戲",智冠、宇峻轉投資的網頁及手機遊戲廠,
"1392	",6486.TW,互動,81.2,-0.25,44,0.49,41,5.09,0.07,-1.42,1,36,3,0,0,0,0,0,0,0,-0.02,24,-24,2,0,0,0,0,0.04,上櫃通信網路,系統整合,"系統整合,軟體業",仲琦旗下電信寬頻網路系統整合規劃廠商,
"1393	",6488.TW,環球晶,965,-4.46,1564,7.62,4829,47.81,20.55,1.56,5,118,4,0,1,0,0,0,0,0.66,-4.44,2,-3,-9,1.2,10.8,12,1.87,0.57,上櫃半導體,矽晶圓,"第三類半導體,矽晶圓,IC製造",全球第三大、台灣最大的矽晶圓廠商，從中美晶分割成立,
"1394	",6491.TW,晶碩,326,0.15,407,1.22,254,7.8,0.73,6.13,6,14,43,0,1,0,0,0,0,-0.79,0.07,6,37,22,0.2,1.4,1.6,0.2,0.08,上市生技醫療,隱形眼鏡,"隱形眼鏡,輔助與彌補用醫材",和碩集團旗下隱形眼鏡公司,
"1395	",6492.TW,生華科,43,0.94,83,1.4,38,8.99,0.06,-0.93,3,0,0,0,0,0,0,0,0,0.12,-0.04,0,-4,-4,0,0,0,0,0.1,上櫃生技醫療,新藥研發,"醫藥產業,新藥研發",小分子抗癌新藥研發廠,
"1396	",6494.TW,九齊,69,0.58,795,8.81,22,3.16,0.9,1.03,11,35,31,0,1,1,0,0,0,-1.51,0.85,2,79,43,0,-0.2,-0.2,0.71,0.42,上櫃半導體,MCU,"IC設計,MCU,影音IC",新唐轉投資的語音控制IC及MCU設計公司,
"1397	",6496.TW,科懋,24.9,1.63,8,1.97,12,4.73,0.01,-1.35,3,0,0,0,0,0,0,0,0,0,-0.04,-9,7,9,0,0,0,0,0.06,上櫃生技醫療,醫藥流通,"醫藥產業,西藥製劑,學名藥,醫療器材通路,醫藥流通",代理藥品及檢驗試劑，並開發解毒劑之公司,
"1398	",6499.TW,益安,72.4,-0.82,237,1.79,71,9.69,0.2,-1.87,7,0,0,0,0,0,0,0,0,-0.03,-0.26,-11,-6,7,0,0,0,0,0.32,上櫃生技醫療,手術與治療用醫材,"診斷與監測用醫材,醫學影像裝置,手術與治療用醫材",內視鏡、心導管及手術用侵入性設備研發廠商,
"1399	",6504.TW,南六,36.5,0.83,88,1.52,26,7.26,0.02,0.48,3,19,16,0,0,0,0,0,0,-0.02,-0.23,0,6,-1,0,0,0,0,0.11,上市其他,不織布,"其他醫療器材,個人保護用器材,不織布,工業紡織品",亞洲最大的水針不織布廠商之一,
"1400	",6505.TW,台塑化,55.2,5.95,14830,2.84,4963,952.6,3.69,1.3,10,6,167,0,0,0,0,0,0,0.01,-0.75,-6,27,6,-0.7,0.9,0.2,0,0.16,上市油電燃氣,煉油,"烯烴類,塑化原料,煉油,石油及天然氣,油品儲運/分銷",台灣最大的民營輕油裂解廠,
"1401	",6506.TW,雙邦,18.75,0.27,79,2.13,15,8.24,0.02,0.55,13,8,163,0,0,0,0,0,0,0.02,-0.27,-13,8,9,0,0,0,0,0.17,上櫃紡織纖維,織布業,"PU樹脂,化學工業,其他化工產品,織布業",塗佈貼合加工及特用化學原料供應商,
"1402	",6508.TW,惠光,24.3,0.21,51,3.74,21,8.65,0.04,0.35,11,33,33,0,0,0,0,0,0,0.05,-0.27,-25,-19,-6,0,0,0,0,0.07,上櫃農業科技業,農藥,"農藥,化學工業,塑膠皮布,塑化製品",台灣第二大農藥及全球第三大地工膜廠商,
"1403	",6509.TW,聚和,48.65,0.41,1454,3.41,95,19.71,1.04,1.04,13,10,130,1,1,0,0,0,0,0.02,-0.21,-21,-5,4,0,-0.2,-0.2,0.34,0.19,上櫃化工,其他化工產品,"化學工業,其他化工產品,傳產其他,文具",全球前三大自黏便條紙商、知名造紙化學品廠,
"1404	",6510.TW,精測,3465,-5.46,643,8.65,1205,3.29,46.78,12.28,12,95,13,1,0,0,0,1,6.89,1.71,-11.79,4,34,24,-7.6,5.6,-2,0,0.19,上櫃半導體,測試用板卡,"封測服務與材料,測試用板卡",中華電信旗下晶圓測試介面板廠,
"1405	",6512.TW,啟發電,19.95,0.25,16,0.25,5,2.53,0,-0.51,8,0,0,0,1,0,0,0,0,0,-0.13,12,-56,-47,0,0,0,0.08,0.03,上櫃其他電子,視訊轉換相關,"視訊轉換相關,消費性電子產品",專業影音訊號延長器、分配器及處理器廠商,
"1406	",6515.TW,穎崴,9500,0.53,294,4.97,3406,3.64,30.37,19.72,8,140,6,1,1,0,0,0,0,-0.56,-22.82,8,120,46,2.2,1.7,3.9,0.56,0.28,上市半導體,封測服務與材料,"探針、探針卡,封測服務與材料",全球IC測試座龍頭,
"1407	",6516.TW,勤崴國際,57.4,-1.71,42,2.4,33,5.63,0.07,-0.03,8,30,27,0,1,0,0,0,0,0.13,-0.16,-7,9,24,0,0,0,0.14,0.1,上櫃資訊服務,應用軟體,"軟體業,應用軟體",中華電旗下台灣最大圖資公司,
"1408	",6517.TW,保勝光學,72.5,-3.46,1293,4.67,23,3.06,2.26,-0.04,5,149,3,0,1,0,0,0,0,-1.85,2.55,7,-35,-23,0,0,0,0.5,0.32,上櫃光電,光學鏡片／頭,"光學鏡片/頭,光學元件",台灣第一家光學鏡片製造廠,
"1409	",6523.TW,達爾膚,97,-0.1,39,0.31,44,4.5,0.1,0.07,6,16,38,0,0,0,1,0,0,0,-0.13,-10,-17,-18,0,0,0,0,0.03,上櫃生技醫療,美妝保養品,"時尚產業,美妝保養品",台灣第一大醫美品牌DR.WU,
"1410	",6525.TW,捷敏-KY,166,-2.64,8977,11.29,220,12.9,18.11,1.66,8,27,30,0,1,1,0,0,0,-0.64,9.35,2,19,15,0,0.9,0.9,1.24,0.54,上市半導體,IC封裝測試,IC封裝測試,全球前三大專業功率半導體封測企業,
"1411	",6526.TW,達發,706,1.29,761,4.96,1168,16.75,6.84,5.36,11,44,25,0,1,0,0,0,0,0.11,-1.5,1,13,8,0.4,2.4,2.8,0.64,0.29,上市半導體,無線網路IC,"無線網路IC,衛星導航晶片組,IC設計,網路通訊IC,射頻前端晶片",聯發科旗下無線通訊與固網通訊之晶片設計公司,
"1412	",6527.TW,明達醫,73,-0.41,19,2.1,19,2.55,0.03,0.8,6,15,40,0,1,1,0,0,0,0.14,-0.31,42,-4,-15,0,0,0,0.11,0.03,上櫃生技醫療,醫學影像裝置,"診斷與監測用醫材,醫學影像裝置",眼科診斷型儀器研發及組裝廠商,
"1413	",6530.TW,創威,91.6,-2.97,623,5.73,32,3.38,0.73,0.57,12,40,30,0,0,0,0,0,0,-3.25,-0.26,0,25,19,0,-0.1,-0.1,0,0.29,上櫃通信網路,光纖主動元件,"光通訊,光纖主動元件",主要生產熱插拔式及固定式光收發模組,
"1414	",6531.TW,愛普*,1070,1.9,4782,15.25,1708,8.15,88.29,3.36,10,101,10,0,1,0,0,0,0,-0.4,0.44,-7,89,105,0.6,0.2,0.8,1.97,0.54,上市半導體,SRAM記憶體IC,"DRAM記憶體IC,SRAM記憶體IC,IC設計,設計IP",從事行動記憶體IC設計及IP設計的公司,
"1415	",6532.TW,瑞耘,91,0.55,280,4.58,34,3.74,0.36,-0.36,1,34,3,0,0,0,0,0,0,-0.65,0.05,-2,36,-1,0,0.1,0.1,0,0.28,上櫃半導體,半導體製程設備,"半導體製程設備,設備儀器商,化學氣相沈積設備",半導體前段製程設備及零件供應商,
"1416	",6533.TW,晶心科,204.5,-0.97,331,3.38,105,5.07,1.04,-3.91,4,0,0,1,0,0,0,0,0,0,-0.14,-18,2,17,0,0.2,0.2,0,0.31,上市半導體,設計IP,"IC設計,設計IP",聯發科旗下嵌入式微處理器核心IP設計公司,
"1417	",6535.TW,順藥,102.5,2.5,278,3.78,168,16.78,0.26,-0.67,2,0,0,0,0,0,0,0,0,-0.12,-0.55,0,-65,-52,-0.1,0.4,0.3,0,0.34,上櫃生技醫療,新藥研發,"醫藥產業,西藥製劑,新藥研發",晟德旗下新藥研發公司,
"1418	",6538.TW,倉和,131.5,-3.64,2081,3.59,53,3.8,4.15,-0.38,10,44,23,1,1,0,0,0,0,0.6,0.12,-7,-12,-23,0,0.6,0.6,1,0.51,上櫃電子零組件,電子其他,電子其他,國內最大的太陽能精密網版廠,
"1419	",6541.TW,泰福-KY,45.25,3.19,884,5.17,116,26.5,0.39,-2.79,6,0,0,0,1,1,0,0,0,-0.03,-0.2,-58,208,265,0,0.1,0.1,0.19,0.16,上市生技醫療,新藥研發,"醫藥產業,新藥研發,生物製劑",免疫、癌症等領域生物相似藥及新藥研發,
"1420	",6542.TW,隆中,47,0.11,6,3.36,20,4.2,0,-0.79,8,0,0,0,0,0,0,0,0,0,-0.44,2,24,20,0,0,0,0,0.14,上櫃文化創意,手機遊戲,"PC遊戲,遊戲產業,手機遊戲",台灣手機遊戲開發及代理商,
"1421	",6546.TW,正基,72.2,-1.1,285,5.92,49,6.68,0.41,0.82,5,27,19,1,0,0,0,0,0,-0.44,-0.05,-2,0,-11,0,-0.1,-0.1,0,0.28,上櫃通信網路,通訊設備零組件,"網通設備,通訊設備零組件",正文轉投資的無線通訊模組廠,
"1422	",6547.TW,高端疫苗,46.1,1.54,1084,4.32,149,32.87,0.92,-0.5,4,0,0,1,0,0,0,0,0,-0.03,-0.11,-10,-25,-12,0,-0.3,-0.3,0,0.15,上櫃生技醫療,生物製劑,"醫藥產業,生物製劑",專注於疫苗及生物製劑開發的生技新藥公司,
"1423	",6548.TW,長科*,91.6,-1.19,23413,12.46,881,3.8,37.52,0.45,3,55,5,0,1,1,0,0,0,-0.12,-0.8,3,37,21,-3.3,5.1,1.8,1.32,0.32,上櫃半導體,導線架,"導線架,封測服務與材料",長華電材旗下之封測導線架大廠,
"1424	",6550.TW,北極星藥業-KY,13.55,3.44,1247,2.27,101,89.48,0.13,-1,7,0,0,0,0,0,0,0,0,-0.06,-0.08,-4,249,234,0,-0.1,-0.1,0,0.31,上市生技醫療,新藥研發,"醫藥產業,新藥研發,生物製劑,醫藥研發外包服務",聚焦標靶抗癌新藥研發,
"1425	",6552.TW,易華電,31.55,-0.47,278,7.41,26,8.3,0.16,-2.08,4,0,0,1,1,0,0,0,0,-0.49,0.43,-3,-15,-31,0,0.1,0.1,0.5,0.36,上市半導體,IC基板,"IC基板,封測服務與材料",長華轉投資之面板驅動IC用高階軟性基板廠,
"1426	",6556.TW,勝品,73.1,2.09,2,0.83,21,2.88,0.01,2,6,11,55,0,1,0,0,0,0,0,-0.15,-7,30,13,0,0,0,0.13,0.03,上櫃光電,安全監控,"工業電腦,安全監控",佳世達轉投資專業監控攝影機製造商,
"1427	",6558.TW,興能高,29.9,-2.45,432,4.13,27,9.38,0.14,-0.41,4,0,0,0,0,0,0,0,0,0.01,-0.22,-25,-17,-12,0,0.1,0.1,0,0.18,上市其他電子,消費用電池,"消費用電池,電池",以穿載式應用為主的鋰電池廠商,
"1428	",6560.TW,欣普羅,40.3,2.28,305,3.76,13,3.25,0.11,-0.14,8,212,4,0,1,0,0,0,0,0.01,0.26,-42,2,65,0,0,0,0.14,0.14,上櫃光電,安全監控,"工業電腦,安全監控",台灣影音安控產品廠商,
"1429	",6561.TW,是方,336,-1.18,92,1.32,265,7.8,0.29,3.62,11,22,50,0,0,0,0,0,0,0,0.68,-5,-25,-5,-0.1,-0.2,-0.3,0,0.14,上櫃通信網路,電信／數據服務,"電信/數據服務,通訊服務,雲端科技,Internet技術與基礎設施",中華電轉投資之台灣最大IDC機房營運商,
"1430	",6568.TW,宏觀,177,-0.56,216,3.61,55,3.08,0.55,1.14,8,39,21,0,0,0,0,0,0,-0.04,-0.2,-29,-16,19,0,0.1,0.1,0,0.52,上櫃半導體,無線網路IC,"無線網路IC,IC設計,ASIC,光通訊IC",全球前三大矽晶調諧器晶片供應商,
"1431	",6569.TW,醫揚,111.5,-0.89,24,2.67,44,3.91,0.19,1.28,7,56,13,0,1,0,0,0,0,0.01,-0.15,77,50,22,0,0.1,0.1,0.4,0.17,上櫃生技醫療,工業電腦,工業電腦,研揚轉投資醫療用工業電腦公司,
"1432	",6570.TW,維田,52.6,-0.38,176,6.19,20,3.71,0.11,0.99,5,22,23,0,1,0,0,0,0,0.03,-1.32,28,32,19,0,0,0,0.75,0.24,上櫃電腦及週邊設備,工業電腦,"顯示器,工業電腦",以嵌入式系統為主之工業電腦廠商,
"1433	",6573.TW,虹揚-KY,21.5,9.97,3321,8.15,16,8.05,0.73,-0.42,8,0,0,0,1,1,0,0,0,-0.04,0.19,12,-10,-20,0,0.1,0.1,0.63,0.38,上市半導體,二極體,"分離式元件,二極體",二極體及橋式整流器製造商,
"1434	",6574.TW,霈方,117,2.63,52,5.02,25,2.2,0.07,2.05,11,9,122,0,1,0,0,0,0,-0.02,0.03,-4,39,31,0,0,0,0.33,0.2,上櫃生技醫療,美妝保養品,"醫療服務,時尚產業,美妝保養品",台灣保養品集團,
"1435	",6576.TW,逸達,79.1,-0.63,78,1.53,125,15.75,0.1,-1.74,9,0,0,1,1,0,0,0,0,-0.01,-0.09,127,750,37,0,0,0,0.1,0.05,上櫃生技醫療,新藥研發,"醫藥產業,西藥製劑,新藥研發,生物製劑",新劑型配方新藥研發廠,
"1436	",6577.TW,勁豐,74.1,-0.94,72,1.59,45,6.01,0.05,1.06,6,14,43,0,0,0,0,0,0,0,-0.11,1,-1,0,0,0,0,0,0.11,上櫃電腦及週邊設備,工業電腦,"顯示器,工業電腦",豐藝轉投資工業電腦及醫療應用顯示器廠商,
"1437	",6578.TW,達邦蛋白,16.3,0,58,1.52,12,7.19,0.01,-0.23,7,434,2,0,1,0,0,0,0,0.32,-0.03,-1,27,16,0,0,0,0.23,0.1,上櫃農業科技業,農業生技,"生物科技,農業生技",亞洲唯一具有微生物醱酵技術的飼料廠商,
"1438	",6579.TW,研揚,158.5,0,327,6.27,269,16.95,1.05,1.32,8,33,24,0,1,0,0,0,0,-0.34,0.79,28,49,25,0,-0.2,-0.2,0.69,0.21,上市電腦及週邊設備,工業電腦,工業電腦,華碩、廣積轉投資工業電腦廠,
"1439	",6581.TW,鋼聯,107,-1.38,7,1.83,121,11.13,0.02,2.6,6,23,26,0,0,0,0,0,0,0,-0.38,-25,1,7,0,0,0,0,0.08,上市綠能環保,回收焚化／掩埋清運,"傳產其他,回收焚化／掩埋清運",亞洲最大電弧爐集塵灰之鋅資源回收廠,
"1440	",6582.TW,申豐,32.55,1.09,147,1.25,34,10.62,0.04,-0.73,4,0,0,0,0,0,0,0,0,0,-0.02,45,-35,-55,0,0,0,0,0.08,上市橡膠,乳膠相關,"乳膠相關,橡膠工業",永豐餘旗下合成乳膠廠，全球前7大NBR乳膠廠,
"1441	",6584.TW,南俊國際,662,2,577,5.15,460,7.11,6.53,2.44,10,58,17,1,0,0,0,0,0,-0.11,-0.38,2,47,59,-1.3,-2,-3.3,0,0.5,上櫃電子零組件,其他電子零件,"其他電子零件,電子零件元件",專業鋼珠滑軌之製造廠商,
"1442	",6585.TW,鼎基,142,-1.73,1196,6.31,104,7.21,1.7,2.05,7,24,29,1,1,0,0,0,0,0.11,-3.12,-14,58,4,0,0.1,0.1,0.84,0.23,上市其他,PU樹脂,"PU樹脂,熱熔膠,化學工業",全球前三大TPU產品生產商,
"1443	",6588.TW,東典光電,99.8,-1.67,442,5.24,35,3.47,0.55,-0.14,12,0,0,0,0,0,0,0,0,0,0.02,2,160,165,0,0.1,0.1,0,0.45,上櫃通信網路,光纖零組件,"網通設備,物聯網裝置,光通訊,光纖零組件",台灣光通訊元件濾光片廠商,
"1444	",6589.TW,台康生技,47.1,1.18,1248,2.27,117,30.82,0.55,-1.31,10,0,0,0,0,0,0,0,0,-0.12,0.04,42,56,43,0,0.2,0.2,0,0.07,上市生技醫療,醫藥研發外包服務,"醫藥產業,醫藥研發外包服務",台灣生技藥品委託開發生產服務廠商,
"1445	",6590.TW,普鴻,68,0,0,1.3,17,2.5,0.01,1.3,4,18,22,0,0,0,0,0,0,0,-0.35,14,18,8,0,0,0,0,0.05,上櫃資訊服務,系統整合,"資訊安全,系統整合,電子支付,軟體業",台灣金融支付加解密解決方案最大供應商,
"1446	",6591.TW,動力-KY,54.7,0.92,120,1.81,22,4.11,0.1,-1.39,5,0,0,1,0,0,0,0,0,-0.04,0.04,-29,-63,-40,0,0,0,0,0.1,上市電腦及週邊設備,散熱風扇馬達,"散熱風扇馬達,散熱模組",電競PC散熱風扇供應商,
"1447	",6592.TW,和潤企業,65.1,-0.61,962,0.91,408,62.32,0.31,1.12,5,23,22,0,1,0,0,0,0,0.14,-0.28,-2,-3,-4,0,0.1,0.1,0.13,0.04,上市其他,汽車融資,"汽車融資,汽車服務相關,租賃,金融業",和泰旗下車輛融資及租賃公司,
"1448	",6593.TW,台灣銘板,34.45,0.15,21,2.89,11,3.19,0.04,-0.19,7,0,0,0,0,0,0,0,0,0,0.07,-10,67,2,0,0,0,0,0.1,上櫃資訊服務,智慧卡相關,"傳產其他,電子其他,智慧卡相關",專業信用卡製卡廠商,
"1449	",6596.TW,寬宏藝術,93,-0.43,123,0.96,35,3.8,0.14,-1.78,9,13,69,0,0,0,0,0,0,0,-0.09,12,122,92,0,0,0,0,0.07,上櫃文化創意,文化創意產業,"傳播事業,影音娛樂,文化創意產業,休閒娛樂,陳列展覽相關",從事國內外演唱會、藝文活動之主辦與代理,
"1450	",6598.TW,ABC-KY,23.2,-1.07,73,1.89,24,10.28,0.03,-0.47,10,34,29,0,0,0,0,0,0,0.04,-0.04,-1,135,80,0,0,0,0,0.11,上市生技醫療,檢驗試劑／紙,"體外診斷用醫材,檢驗試劑／紙,IVD檢驗儀器設備",創新數位生物條碼技術大廠,
"1451	",6603.TW,富強鑫,24.2,-0.41,1097,7.1,41,16.74,0.59,-0.17,4,0,0,1,0,0,0,0,0,-0.05,-0.23,-2,-28,-5,0,-0.2,-0.2,0,0.24,上櫃電機機械,塑膠機械,"塑膠機械,產業機械",台灣塑膠射出機領導廠商,
"1452	",6605.TW,帝寶,139.5,1.45,310,2.14,228,16.58,0.96,3.56,5,9,56,0,1,0,0,0,0,-0.25,0.11,-6,-9,-5,0,-1,-1,0.22,0.1,上市汽車,車燈,"車燈,汽機車零組件",全球AM車燈龍頭企業,
